ds,yhat
2018-07-05 07:00:50,16.80746407470187
2018-07-05 07:10:50,16.920748692917748
2018-07-05 07:20:50,17.03446320402432
2018-07-05 07:30:50,17.147483264410575
2018-07-05 07:40:50,17.258677469423382
2018-07-05 07:50:50,17.366932499605735
2018-07-05 08:00:50,17.471178229870578
2018-07-05 08:10:50,17.570412105940672
2018-07-05 08:20:50,17.6637221085533
2018-07-05 08:30:50,17.750307657849135
2018-07-05 08:40:50,17.829497863890396
2018-07-05 08:50:50,17.900766598835958
2018-07-05 09:00:50,17.963743953665734
2018-07-05 09:10:50,18.018223740768537
2018-07-05 09:20:50,18.064166813203848
2018-07-05 09:30:50,18.101700089610784
2018-07-05 09:40:50,18.131111292726654
2018-07-05 09:50:50,18.152839532300693
2018-07-05 10:00:50,18.16746197940253
2018-07-05 10:10:50,18.17567699122543
2018-07-05 10:20:50,18.17828414578714
2018-07-05 10:30:50,18.176161734622163
2018-07-05 10:40:50,18.170242333616855
2018-07-05 10:50:50,18.161487127075038
2018-07-05 11:00:50,18.15085969574257
2018-07-05 11:10:50,18.139299994199337
2018-07-05 11:20:50,18.12769923755716
2018-07-05 11:30:50,18.116876390574042
2018-07-05 11:40:50,18.107556905948265
2018-07-05 11:50:50,18.100354293550918
2018-07-05 12:00:50,18.095755020238602
2018-07-05 12:10:50,18.094107144124695
2018-07-05 12:20:50,18.095612979431536
2018-07-05 12:30:50,18.10032597207186
2018-07-05 12:40:50,18.10815184531838
2018-07-05 12:50:50,18.11885395253318
2018-07-05 13:00:50,18.132062653830513
2018-07-05 13:10:50,18.14728841913592
2018-07-05 13:20:50,18.163938254443504
2018-07-05 13:30:50,18.181334955042352
2018-07-05 13:40:50,18.198738610482295
2018-07-05 13:50:50,18.2153697247962
2018-07-05 14:00:50,18.23043327258732
2018-07-05 14:10:50,18.243142988636247
2018-07-05 14:20:50,18.25274518685936
2018-07-05 14:30:50,18.258541422461864
2018-07-05 14:40:50,18.259909349469872
2018-07-05 14:50:50,18.2563211831115
2018-07-05 15:00:50,18.24735925038567
2018-07-05 15:10:50,18.232728200782482
2018-07-05 15:20:50,18.212263550233214
2018-07-05 15:30:50,18.18593634093331
2018-07-05 15:40:50,18.15385381530164
2018-07-05 15:50:50,18.116256119886135
2018-07-05 16:00:50,18.07350917202798
2018-07-05 16:10:50,18.026093933178988
2018-07-05 16:20:50,17.974592437582906
2018-07-05 16:30:50,17.919671016872435
2018-07-05 16:40:50,17.862061240809822
2018-07-05 16:50:50,17.802539157274875
2018-07-05 17:00:50,17.74190345990514
2018-07-05 17:10:50,17.680953238247337
2018-07-05 17:20:50,17.620465970939655
2018-07-05 17:30:50,17.561176410663307
2018-07-05 17:40:50,17.50375697531298
2018-07-05 17:50:50,17.448800211001505
2018-07-05 18:00:50,17.396803823583603
2018-07-05 18:10:50,17.348158694917846
2018-07-05 18:20:50,17.303140206340075
2018-07-05 18:30:50,17.261903089236604
2018-07-05 18:40:50,17.224479914902304
2018-07-05 18:50:50,17.190783224624365
2018-07-05 19:00:50,17.160611191903318
2018-07-05 19:10:50,17.133656602540135
2018-07-05 19:20:50,17.109518841034795
2018-07-05 19:30:50,17.08771848295062
2018-07-05 19:40:50,17.067714019077258
2018-07-05 19:50:50,17.048920176935436
2018-07-05 20:00:50,17.030727262513032
2018-07-05 20:10:50,17.01252092060002
2018-07-05 20:20:50,16.99370170553354
2018-07-05 20:30:50,16.973703867501605
2018-07-05 20:40:50,16.95201278988867
2018-07-05 20:50:50,16.92818056189705
2018-07-05 21:00:50,16.901839233661175
2018-07-05 21:10:50,16.872711378997142
2018-07-05 21:20:50,16.840617678471393
2018-07-05 21:30:50,16.805481332425657
2018-07-05 21:40:50,16.76732921497199
2018-07-05 21:50:50,16.726289783206603
