ds,CPU_util,smoothed_CPU
2018-07-02 16:46:20,20,21.947995325952594
2018-07-02 16:49:30,22,21.953195793357335
2018-07-02 16:50:20,20,21.7578762140216
2018-07-02 17:03:40,17,21.282088592619438
2018-07-02 17:04:00,18,20.953879733357493
2018-07-02 17:09:00,18,20.658491760021743
2018-07-02 17:11:00,18,20.39264258401957
2018-07-02 17:39:30,23,20.653378325617613
2018-07-02 17:52:50,18,20.38804049305585
2018-07-02 18:04:10,20,20.349236443750264
2018-07-02 18:13:30,23,20.614312799375238
2018-07-02 18:15:00,19,20.452881519437714
2018-07-02 18:20:40,18,20.207593367493942
2018-07-02 18:57:20,22,20.38683403074455
2018-07-02 19:08:00,20,20.348150627670094
2018-07-02 19:16:50,19,20.213335564903083
2018-07-02 19:19:00,20,20.192002008412775
2018-07-02 19:22:20,23,20.472801807571496
2018-07-02 19:32:20,22,20.625521626814347
2018-07-02 19:35:50,19,20.462969464132915
2018-07-02 19:53:50,19,20.316672517719624
2018-07-02 20:03:40,18,20.08500526594766
2018-07-02 20:07:30,22,20.276504739352895
2018-07-02 20:26:30,21,20.348854265417604
2018-07-02 20:28:00,18,20.11396883887584
2018-07-02 20:33:00,17,19.802571954988256
2018-07-02 20:39:00,17,19.52231475948943
2018-07-02 20:46:10,17,19.270083283540487
2018-07-02 20:47:30,20,19.343074955186438
2018-07-02 21:11:20,14,18.80876745966779
2018-07-02 21:24:10,14,18.32789071370101
2018-07-02 21:30:30,19,18.39510164233091
2018-07-02 21:34:40,12,17.75559147809782
2018-07-02 21:57:30,15,17.480032330288036
2018-07-02 22:16:30,12,16.93202909725923
2018-07-02 22:24:20,8,16.03882618753331
2018-07-02 22:30:50,7,15.13494356877998
2018-07-02 23:03:50,6,14.22144921190198
2018-07-02 23:26:40,8,13.599304290711782
2018-07-02 23:28:00,6,12.839373861640604
2018-07-02 23:39:40,8,12.355436475476544
2018-07-02 23:45:00,6,11.71989282792889
2018-07-02 23:46:10,7,11.247903545136001
2018-07-03 00:13:00,6,10.723113190622401
2018-07-03 00:20:30,6,10.25080187156016
2018-07-03 00:20:40,7,9.925721684404143
2018-07-03 00:29:10,6,9.533149515963729
2018-07-03 00:30:00,6,9.179834564367354
2018-07-03 00:36:00,6,8.861851107930619
2018-07-03 00:45:40,7,8.675665997137557
2018-07-03 00:48:30,6,8.408099397423802
2018-07-03 00:56:30,6,8.167289457681422
2018-07-03 01:00:00,5,7.8505605119132795
2018-07-03 01:02:50,5,7.565504460721952
2018-07-03 01:14:20,6,7.408954014649757
2018-07-03 01:27:10,6,7.268058613184781
2018-07-03 01:37:20,5,7.0412527518663035
2018-07-03 01:46:20,5,6.837127476679672
2018-07-03 01:47:20,6,6.753414729011704
2018-07-03 02:07:20,5,6.5780732561105335
2018-07-03 02:09:00,5,6.42026593049948
2018-07-03 02:19:40,5,6.2782393374495316
2018-07-03 02:31:00,5,6.150415403704578
2018-07-03 02:35:00,5,6.03537386333412
2018-07-03 02:38:30,5,5.931836477000708
2018-07-03 02:51:50,6,5.938652829300637
2018-07-03 02:56:10,6,5.9447875463705735
2018-07-03 03:22:00,5,5.850308791733516
2018-07-03 03:27:30,5,5.7652779125601645
2018-07-03 03:46:10,7,5.888750121304149
2018-07-03 03:53:30,6,5.899875109173735
2018-07-03 03:55:40,7,6.009887598256362
2018-07-03 04:12:10,7,6.108898838430726
2018-07-03 04:16:10,7,6.198008954587653
2018-07-03 04:34:30,7,6.278208059128888
2018-07-03 04:34:40,8,6.450387253215999
2018-07-03 04:39:00,7,6.505348527894399
2018-07-03 05:00:10,9,6.754813675104959
2018-07-03 05:05:30,8,6.879332307594463
2018-07-03 05:21:00,8,6.991399076835015
2018-07-03 05:23:50,7,6.992259169151513
2018-07-03 05:29:00,8,7.093033252236363
2018-07-03 06:19:30,17,8.083729927012728
2018-07-03 06:58:40,18,9.075356934311456
2018-07-03 07:45:40,23,10.46782124088031
2018-07-03 08:02:50,26,12.02103911679228
2018-07-03 08:03:30,28,13.618935205113054
2018-07-03 08:04:40,27,14.957041684601748
2018-07-03 08:05:40,26,16.061337516141574
2018-07-03 08:11:00,25,16.95520376452742
2018-07-03 08:12:40,24,17.65968338807468
2018-07-03 08:16:20,28,18.69371504926721
2018-07-03 08:23:10,26,19.42434354434049
2018-07-03 08:29:50,24,19.88190918990644
2018-07-03 08:33:50,24,20.293718270915797
2018-07-03 08:35:00,25,20.764346443824216
2018-07-03 08:38:40,26,21.287911799441794
2018-07-03 08:48:10,26,21.759120619497615
2018-07-03 08:58:20,28,22.383208557547857
2018-07-03 09:32:00,25,22.64488770179307
2018-07-03 09:47:50,24,22.780398931613764
2018-07-03 09:48:50,24,22.902359038452385
2018-07-03 10:11:30,26,23.212123134607147
2018-07-03 10:11:50,22,23.090910821146434
2018-07-03 10:19:50,21,22.88181973903179
2018-07-03 10:29:10,23,22.893637765128613
2018-07-03 10:38:40,23,22.904273988615753
2018-07-03 11:06:40,23,22.91384658975418
2018-07-03 11:11:00,24,23.02246193077876
2018-07-03 11:13:50,23,23.020215737700884
2018-07-03 11:29:20,27,23.418194163930796
2018-07-03 11:34:20,28,23.876374747537717
2018-07-03 11:43:00,24,23.888737272783946
2018-07-03 12:04:20,29,24.399863545505553
2018-07-03 12:25:50,24,24.359877190954997
2018-07-03 12:29:30,28,24.723889471859497
2018-07-03 12:32:00,26,24.851500524673547
2018-07-03 12:44:50,25,24.866350472206193
2018-07-03 12:47:20,29,25.27971542498557
2018-07-03 12:56:10,26,25.351743882487014
2018-07-03 13:13:40,25,25.316569494238312
2018-07-03 13:18:40,25,25.28491254481448
2018-07-03 13:30:40,25,25.25642129033303
2018-07-03 13:36:30,29,25.630779161299724
2018-07-03 13:49:10,26,25.66770124516975
2018-07-03 13:50:50,27,25.800931120652777
2018-07-03 13:58:40,26,25.8208380085875
2018-07-03 14:01:50,26,25.83875420772875
2018-07-03 14:03:50,27,25.954878786955877
2018-07-03 14:05:30,29,26.25939090826029
2018-07-03 14:23:20,29,26.533451817434262
2018-07-03 14:24:00,26,26.480106635690838
2018-07-03 14:32:30,29,26.73209597212175
2018-07-03 14:38:10,27,26.758886374909572
2018-07-03 14:47:00,24,26.482997737418614
2018-07-03 15:11:10,26,26.434697963676754
2018-07-03 15:16:00,25,26.29122816730908
2018-07-03 15:22:50,16,25.26210535057817
2018-07-03 15:31:50,24,25.135894815520352
2018-07-03 15:38:30,27,25.32230533396832
2018-07-03 16:09:40,19,24.690074800571487
2018-07-03 16:16:20,21,24.321067320514338
2018-07-03 16:28:20,21,23.988960588462902
2018-07-03 16:38:00,19,23.490064529616614
2018-07-03 17:03:10,19,23.041058076654952
2018-07-03 17:03:50,18,22.536952268989456
2018-07-03 17:05:30,24,22.68325704209051
2018-07-03 17:17:40,18,22.21493133788146
2018-07-03 17:38:00,18,21.793438204093313
2018-07-03 17:39:50,17,21.314094383683983
2018-07-03 17:44:10,19,21.082684945315584
2018-07-03 17:44:50,19,20.874416450784025
2018-07-03 17:55:20,21,20.886974805705623
2018-07-03 17:56:20,20,20.79827732513506
2018-07-03 18:00:40,20,20.718449592621557
2018-07-03 18:15:30,24,21.0466046333594
2018-07-03 18:45:30,24,21.34194417002346
2018-07-03 18:50:20,22,21.407749753021115
2018-07-03 19:06:00,20,21.266974777719003
2018-07-03 19:06:10,21,21.240277299947103
2018-07-03 19:10:50,20,21.116249569952394
2018-07-03 19:29:10,20,21.004624612957155
2018-07-03 19:33:30,26,21.50416215166144
2018-07-03 19:33:40,20,21.353745936495294
2018-07-03 19:36:10,21,21.318371342845765
2018-07-03 19:56:30,24,21.58653420856119
2018-07-03 19:59:40,19,21.32788078770507
2018-07-03 20:04:50,19,21.095092708934565
2018-07-03 20:16:50,19,20.88558343804111
2018-07-03 20:30:20,18,20.597025094237
2018-07-03 20:43:00,17,20.237322584813302
2018-07-03 20:46:10,18,20.013590326331972
2018-07-03 20:50:20,17,19.712231293698775
2018-07-03 20:55:20,17,19.441008164328895
2018-07-03 21:25:10,13,18.796907347896006
2018-07-03 21:29:30,17,18.617216613106407
2018-07-03 21:45:10,13,18.055494951795765
2018-07-03 21:49:50,11,17.34994545661619
2018-07-03 21:53:00,11,16.71495091095457
2018-07-03 22:27:20,8,15.843455819859113
2018-07-03 22:28:50,8,15.0591102378732
2018-07-03 23:05:10,8,14.353199214085882
2018-07-03 23:12:40,8,13.717879292677292
2018-07-03 23:22:10,7,13.046091363409563
2018-07-03 23:24:20,6,12.341482227068605
2018-07-04 00:10:30,6,11.707334004361744
2018-07-04 00:12:10,6,11.13660060392557
2018-07-04 00:25:00,5,10.522940543533014
2018-07-04 00:27:00,5,9.970646489179712
2018-07-04 00:29:20,5,9.47358184026174
2018-07-04 00:33:50,4,8.926223656235566
2018-07-04 00:39:10,6,8.63360129061201
2018-07-04 00:40:10,6,8.370241161550808
2018-07-04 01:02:20,6,8.133217045395728
2018-07-04 01:17:10,6,7.919895340856155
2018-07-04 01:39:00,6,7.727905806770539
2018-07-04 01:42:20,5,7.455115226093485
2018-07-04 01:47:20,6,7.309603703484137
2018-07-04 01:47:50,6,7.178643333135723
2018-07-04 01:48:00,6,7.06077899982215
2018-07-04 01:59:50,5,6.854701099839935
2018-07-04 02:40:30,6,6.769230989855942
2018-07-04 02:45:20,6,6.692307890870348
2018-07-04 02:50:20,6,6.623077101783313
2018-07-04 02:58:30,6,6.560769391604982
2018-07-04 03:22:30,6,6.504692452444484
2018-07-04 03:25:20,6,6.4542232072000365
2018-07-04 03:30:50,7,6.508800886480032
2018-07-04 03:43:40,6,6.4579207978320285
2018-07-04 03:49:50,5,6.312128718048826
2018-07-04 04:12:10,7,6.380915846243943
2018-07-04 04:12:20,6,6.3428242616195485
2018-07-04 04:13:20,6,6.308541835457594
2018-07-04 04:18:10,7,6.377687651911835
2018-07-04 04:24:20,7,6.439918886720651
2018-07-04 04:35:20,7,6.495926998048586
2018-07-04 04:37:10,9,6.7463342982437275
2018-07-04 04:48:30,7,6.771700868419353
2018-07-04 05:02:10,8,6.894530781577418
2018-07-04 05:07:40,10,7.2050777034196765
2018-07-04 05:09:20,7,7.184569933077709
2018-07-04 05:12:10,8,7.266112939769938
2018-07-04 05:12:30,8,7.339501645792944
2018-07-04 05:32:00,8,7.405551481213649
2018-07-04 06:10:00,11,7.764996333092284
2018-07-04 06:12:40,12,8.188496699783055
2018-07-04 06:22:00,13,8.66964702980475
2018-07-04 06:41:20,17,9.502682326824276
2018-07-04 06:50:30,22,10.75241409414185
2018-07-04 07:07:20,24,12.077172684727666
2018-07-04 07:27:50,22,13.069455416254899
2018-07-04 07:43:20,26,14.36250987462941
2018-07-04 08:08:40,26,15.526258887166469
2018-07-04 08:11:30,29,16.87363299844982
2018-07-04 08:28:20,30,18.18626969860484
2018-07-04 09:08:50,26,18.967642728744355
2018-07-04 09:23:10,27,19.770878455869923
2018-07-04 09:24:10,27,20.493790610282932
2018-07-04 09:31:00,26,21.04441154925464
2018-07-04 09:39:00,25,21.439970394329176
2018-07-04 09:40:10,26,21.89597335489626
2018-07-04 09:53:40,24,22.106376019406635
2018-07-04 10:01:10,25,22.395738417465974
2018-07-04 10:07:20,25,22.656164575719377
2018-07-04 10:11:20,25,22.89054811814744
2018-07-04 10:16:50,22,22.801493306332695
2018-07-04 10:22:00,22,22.721343975699423
2018-07-04 10:24:10,23,22.74920957812948
2018-07-04 10:35:10,24,22.87428862031653
2018-07-04 10:36:20,25,23.086859758284877
2018-07-04 10:39:20,26,23.37817378245639
2018-07-04 11:02:10,24,23.44035640421075
2018-07-04 11:02:20,26,23.696320763789675
2018-07-04 11:18:30,28,24.126688687410706
2018-07-04 11:21:00,24,24.114019818669632
2018-07-04 11:25:00,23,24.00261783680267
2018-07-04 11:26:40,23,23.902356053122404
2018-07-04 11:42:00,24,23.912120447810164
2018-07-04 12:13:50,25,24.020908403029146
2018-07-04 12:17:30,28,24.418817562726232
2018-07-04 12:35:00,25,24.47693580645361
2018-07-04 12:40:20,28,24.829242225808247
2018-07-04 12:59:10,27,25.046318003227423
2018-07-04 13:02:20,30,25.541686202904682
2018-07-04 13:21:10,26,25.587517582614215
2018-07-04 13:30:30,28,25.828765824352793
2018-07-04 13:32:50,24,25.64588924191751
2018-07-04 14:08:10,26,25.681300317725757
2018-07-04 14:12:10,26,25.713170285953183
2018-07-04 14:17:00,24,25.541853257357864
2018-07-04 14:26:10,25,25.487667931622077
2018-07-04 14:26:30,27,25.63890113845987
2018-07-04 14:29:30,26,25.675011024613884
2018-07-04 14:39:10,24,25.507509922152497
2018-07-04 14:55:10,25,25.456758929937248
2018-07-04 15:13:10,24,25.311083036943522
2018-07-04 15:15:10,25,25.27997473324917
2018-07-04 15:15:50,23,25.051977259924254
2018-07-04 15:50:50,21,24.646779533931827
2018-07-04 15:51:00,21,24.282101580538644
2018-07-04 16:03:30,24,24.25389142248478
2018-07-04 16:09:30,25,24.328502280236304
2018-07-04 16:11:40,20,23.89565205221267
2018-07-04 16:31:40,19,23.406086846991403
2018-07-04 17:24:10,19,22.965478162292264
2018-07-04 17:24:40,18,22.468930346063036
2018-07-04 17:32:00,18,22.02203731145673
2018-07-04 17:34:20,20,21.81983358031106
2018-07-04 17:51:10,20,21.637850222279955
2018-07-04 17:53:10,19,21.37406520005196
2018-07-04 17:53:50,19,21.13665868004676
2018-07-04 18:04:00,19,20.922992812042086
2018-07-04 18:11:50,19,20.730693530837875
2018-07-04 18:18:00,19,20.557624177754086
2018-07-04 18:24:10,20,20.501861759978677
2018-07-04 19:00:40,20,20.45167558398081
2018-07-04 19:15:30,25,20.906508025582728
2018-07-04 19:17:40,20,20.815857223024455
2018-07-04 19:33:40,20,20.73427150072201
2018-07-04 19:42:10,21,20.76084435064981
2018-07-04 19:46:30,26,21.28475991558483
2018-07-04 20:06:10,20,21.156283924026347
2018-07-04 20:14:20,21,21.140655531623715
2018-07-04 20:15:30,24,21.426589978461344
2018-07-04 20:25:30,23,21.58393098061521
2018-07-04 21:05:00,16,21.02553788255369
2018-07-04 21:09:10,16,20.52298409429832
2018-07-04 21:41:10,13,19.770685684868486
2018-07-04 21:56:40,10,18.793617116381636
2018-07-04 22:28:30,12,18.114255404743474
2018-07-04 22:30:40,8,17.102829864269125
2018-07-04 22:36:10,8,16.19254687784221
2018-07-04 22:50:20,7,15.273292190057989
2018-07-04 23:51:20,6,14.34596297105219
2018-07-04 23:53:30,6,13.51136667394697
