,mean,pi_lower,pi_upper
2023-05-14 19:49:00,-187.0561647995256,-982.7871939682224,608.6748643691711
2023-05-14 19:49:30,-188.7614158332845,-986.5718399888292,609.0490083222601
2023-05-14 19:50:00,-190.2205994996101,-990.1050130248561,609.6638140256359
2023-05-14 19:50:30,-190.07083211164755,-992.0238713290343,611.8822071057392
2023-05-14 19:51:00,-186.73977174436217,-990.7561143763887,617.2765708876643
2023-05-14 19:51:30,-182.34669289634135,-988.4210575357068,623.7276717430242
2023-05-14 19:52:00,-181.88379452184262,-990.0109401110337,626.2433510673484
2023-05-14 19:52:30,-180.83114045351002,-991.0058657736166,629.3435848665966
2023-05-14 19:53:00,-184.30973186643305,-996.5268750349867,627.9074113021206
2023-05-14 19:53:30,-185.41007699400836,-999.6645149716369,628.8443609836202
2023-05-14 19:54:00,-186.45366521890622,-1002.7403133246071,629.8329828867945
2023-05-14 19:54:30,-186.10362073527637,-1004.4174321701178,632.2101906995651
2023-05-14 19:55:00,-184.59461170903714,-1004.9305770880967,635.7413536700224
2023-05-14 19:55:30,-184.1796701817953,-1006.532817074157,638.1734767105665
2023-05-14 19:56:00,-187.51804122210916,-1011.8834336987386,636.8473512545204
2023-05-14 19:56:30,-189.9382560821806,-1016.3109942715063,636.4344821071451
2023-05-14 19:57:00,-188.36882748718784,-1016.7440471382229,640.0063921638473
2023-05-14 19:57:30,-184.4422425100054,-1014.8151145628425,645.9306295428318
2023-05-14 19:58:00,-180.02900343999568,-1012.3947336035184,652.336726723527
2023-05-14 19:58:30,-178.70601387392668,-1013.0598422105807,655.6478144627274
2023-05-14 19:59:00,-173.05769876931495,-1009.3948992867901,663.2795017481602
2023-05-14 19:59:30,-170.87025572904668,-1009.1861359787198,667.4456245206264
2023-05-14 20:00:00,-172.78608529744713,-1013.0759859794446,667.5038153845503
2023-05-14 20:00:30,-173.77223524092773,-1016.0315298156672,668.4870593338119
2023-05-14 20:01:00,-170.12986173207335,-1014.3539560381494,674.0942325740027
2023-05-14 20:01:30,-165.27013713110938,-1011.4544690093894,680.9141947471708
2023-05-14 20:02:00,-162.52765986004215,-1010.667698783844,685.6123790637597
2023-05-14 20:02:30,-160.3253751500914,-1010.4166218613163,689.7658715611335
2023-05-14 20:03:00,-155.52727909709546,-1007.5652652481951,696.5107070540041
2023-05-14 20:03:30,-149.4794679997065,-1003.4597558013618,704.5008198019489
2023-05-14 20:04:00,-143.26534043855102,-999.183522312949,712.652841435847
2023-05-14 20:04:30,-136.44989772938797,-994.3015959689798,721.4018005102038
2023-05-14 20:05:00,-128.92852626922567,-988.709392700858,730.8523401624066
2023-05-14 20:05:30,-121.15571401947875,-982.8614296737879,740.5500016348304
2023-05-14 20:06:00,-113.18381624163513,-976.8100910275994,750.4424585443292
2023-05-14 20:06:30,-104.70854895451694,-970.2511213390637,760.8340234300299
2023-05-14 20:07:00,-95.76802674059233,-963.2226634331604,771.6866099519758
2023-05-14 20:07:30,-86.67259514276179,-956.0350907847189,782.6899004991953
2023-05-14 20:08:00,-75.60551775544468,-946.8716946142671,795.6606591033777
2023-05-14 20:08:30,-58.16462757879937,-931.3303352469175,815.0010800893187
2023-05-14 20:09:00,-42.6659804141009,-917.7270955123221,832.3951346841203
